recording,channel,epoch,seizure
12,CROSStop SD,557,0
12,CROSStop SD,558,0
12,CROSStop SD,559,0
12,CROSStop SD,560,0
12,CROSStop SD,561,0
12,CROSStop SD,562,0
12,CROSStop SD,563,0
12,CROSStop SD,564,0
12,CROSStop SD,565,0
12,CROSStop SD,566,0
12,CROSStop SD,567,0
12,CROSStop SD,568,0
12,CROSStop SD,569,0
12,CROSStop SD,570,0
12,CROSStop SD,571,0
12,CROSStop SD,572,0
12,CROSStop SD,573,0
12,CROSStop SD,574,0
12,CROSStop SD,575,0
12,CROSStop SD,576,0
12,CROSStop SD,577,0
12,CROSStop SD,578,0
12,CROSStop SD,579,0
12,CROSStop SD,580,0
12,CROSStop SD,581,0
12,CROSStop SD,582,0
12,CROSStop SD,583,0
12,CROSStop SD,584,0
12,CROSStop SD,585,0
12,CROSStop SD,586,0
12,CROSStop SD,587,0
12,CROSStop SD,588,0
12,CROSStop SD,589,0
12,CROSStop SD,590,0
12,CROSStop SD,591,0
12,CROSStop SD,592,0
12,CROSStop SD,593,0
12,CROSStop SD,594,0
12,CROSStop SD,595,0
12,CROSStop SD,596,0
12,CROSStop SD,597,0
12,CROSStop SD,598,0
12,CROSStop SD,599,0
12,CROSStop SD,600,0
12,CROSStop SD,601,0
12,CROSStop SD,602,0
12,CROSStop SD,603,0
12,CROSStop SD,604,0
12,CROSStop SD,605,0
12,CROSStop SD,606,0
12,CROSStop SD,607,0
12,CROSStop SD,608,0
12,CROSStop SD,609,0
12,CROSStop SD,610,0
12,CROSStop SD,611,0
12,CROSStop SD,612,0
12,CROSStop SD,613,0
12,CROSStop SD,614,0
12,CROSStop SD,615,0
12,CROSStop SD,616,0
12,CROSStop SD,617,0
12,CROSStop SD,618,0
12,CROSStop SD,619,0
12,CROSStop SD,620,0
12,CROSStop SD,621,0
12,CROSStop SD,622,0
12,CROSStop SD,623,0
12,CROSStop SD,624,0
12,CROSStop SD,625,0
12,CROSStop SD,626,0
12,CROSStop SD,627,0
12,CROSStop SD,628,0
12,CROSStop SD,629,0
12,CROSStop SD,630,0
12,CROSStop SD,631,0
12,CROSStop SD,632,0
12,CROSStop SD,633,0
12,CROSStop SD,634,0
12,CROSStop SD,635,0
12,CROSStop SD,636,0
12,CROSStop SD,637,0
12,CROSStop SD,638,0
12,CROSStop SD,639,0
12,CROSStop SD,640,0
12,CROSStop SD,641,0
12,CROSStop SD,642,0
12,CROSStop SD,643,0
12,CROSStop SD,644,0
12,CROSStop SD,645,0
12,CROSStop SD,646,0
12,CROSStop SD,647,0
12,CROSStop SD,648,0
12,CROSStop SD,649,0
12,CROSStop SD,650,0
12,CROSStop SD,651,0
12,CROSStop SD,652,0
12,CROSStop SD,653,0
12,CROSStop SD,654,0
12,CROSStop SD,655,0
12,CROSStop SD,656,0
12,CROSStop SD,657,0
12,CROSStop SD,658,0
12,CROSStop SD,659,0
12,CROSStop SD,660,0
12,CROSStop SD,661,0
12,CROSStop SD,662,0
12,CROSStop SD,663,0
12,CROSStop SD,664,0
12,CROSStop SD,665,0
12,CROSStop SD,666,0
12,CROSStop SD,667,0
12,CROSStop SD,668,0
12,CROSStop SD,669,0
12,CROSStop SD,670,0
12,CROSStop SD,671,0
12,CROSStop SD,672,0
12,CROSStop SD,673,0
13,BTEleft SD,1,0
13,BTEleft SD,2,0
13,BTEleft SD,3,0
13,BTEleft SD,4,0
13,BTEleft SD,5,0
13,BTEleft SD,6,0
13,BTEleft SD,7,0
13,BTEleft SD,8,0
13,BTEleft SD,9,0
13,BTEleft SD,10,0
13,BTEleft SD,11,0
13,BTEleft SD,12,0
13,BTEleft SD,13,0
13,BTEleft SD,14,0
13,BTEleft SD,15,0
13,BTEleft SD,16,0
13,BTEleft SD,17,0
13,BTEleft SD,18,0
13,BTEleft SD,19,0
13,BTEleft SD,20,0
13,BTEleft SD,21,0
13,BTEleft SD,22,0
13,BTEleft SD,23,0
13,BTEleft SD,24,0
13,BTEleft SD,25,0
13,BTEleft SD,26,0
13,BTEleft SD,27,0
13,BTEleft SD,28,0
13,BTEleft SD,29,0
13,BTEleft SD,30,0
13,BTEleft SD,31,0
13,BTEleft SD,32,0
13,BTEleft SD,33,0
13,BTEleft SD,34,0
13,BTEleft SD,35,0
13,BTEleft SD,36,0
13,BTEleft SD,37,0
13,BTEleft SD,38,0
13,BTEleft SD,39,0
13,BTEleft SD,40,0
13,BTEleft SD,41,0
13,BTEleft SD,42,0
13,BTEleft SD,43,0
13,BTEleft SD,44,0
13,BTEleft SD,45,0
13,BTEleft SD,46,0
13,BTEleft SD,47,0
13,BTEleft SD,48,0
13,BTEleft SD,49,0
13,BTEleft SD,50,0
13,BTEleft SD,51,0
13,BTEleft SD,52,0
13,BTEleft SD,53,0
13,BTEleft SD,54,0
13,BTEleft SD,55,0
13,BTEleft SD,56,0
13,BTEleft SD,57,0
13,BTEleft SD,58,0
13,BTEleft SD,59,0
13,BTEleft SD,60,0
13,BTEleft SD,61,0
13,BTEleft SD,62,0
13,BTEleft SD,63,0
13,BTEleft SD,64,0
13,BTEleft SD,65,0
13,BTEleft SD,66,0
13,BTEleft SD,67,0
13,BTEleft SD,68,0
13,BTEleft SD,69,0
13,BTEleft SD,70,0
13,BTEleft SD,71,0
13,BTEleft SD,72,0
13,BTEleft SD,73,0
13,BTEleft SD,74,0
13,BTEleft SD,75,0
13,BTEleft SD,76,0
13,BTEleft SD,77,0
13,BTEleft SD,78,0
13,BTEleft SD,79,0
13,BTEleft SD,80,0
13,BTEleft SD,81,0
13,BTEleft SD,82,0
13,BTEleft SD,83,0
13,BTEleft SD,84,0
13,BTEleft SD,85,0
13,BTEleft SD,86,0
13,BTEleft SD,87,0
13,BTEleft SD,88,0
13,BTEleft SD,89,0
13,BTEleft SD,90,0
13,BTEleft SD,91,0
13,BTEleft SD,92,0
13,BTEleft SD,93,0
13,CROSStop SD,1,0
13,CROSStop SD,2,0
13,CROSStop SD,3,0
13,CROSStop SD,4,0
13,CROSStop SD,5,0
13,CROSStop SD,6,0
13,CROSStop SD,7,0
13,CROSStop SD,8,0
13,CROSStop SD,9,0
13,CROSStop SD,10,0
13,CROSStop SD,11,0
13,CROSStop SD,12,0
13,CROSStop SD,13,0
13,CROSStop SD,14,0
13,CROSStop SD,15,0
13,CROSStop SD,16,0
13,CROSStop SD,17,0
13,CROSStop SD,18,0
13,CROSStop SD,19,0
13,CROSStop SD,20,0
13,CROSStop SD,21,0
13,CROSStop SD,22,0
13,CROSStop SD,23,0
13,CROSStop SD,24,0
13,CROSStop SD,25,0
13,CROSStop SD,26,0
13,CROSStop SD,27,0
13,CROSStop SD,28,0
13,CROSStop SD,29,0
13,CROSStop SD,30,0
13,CROSStop SD,31,0
13,CROSStop SD,32,0
13,CROSStop SD,33,0
13,CROSStop SD,34,0
13,CROSStop SD,35,0
13,CROSStop SD,36,0
13,CROSStop SD,37,0
13,CROSStop SD,38,0
13,CROSStop SD,39,0
13,CROSStop SD,40,0
13,CROSStop SD,41,0
13,CROSStop SD,42,0
13,CROSStop SD,43,0
13,CROSStop SD,44,0
13,CROSStop SD,45,0
13,CROSStop SD,46,0
13,CROSStop SD,47,0
13,CROSStop SD,48,0
13,CROSStop SD,49,0
13,CROSStop SD,50,0
13,CROSStop SD,51,0
13,CROSStop SD,52,0
13,CROSStop SD,53,0
13,CROSStop SD,54,0
13,CROSStop SD,55,0
13,CROSStop SD,56,0
13,CROSStop SD,57,0
13,CROSStop SD,58,0
13,CROSStop SD,59,0
13,CROSStop SD,60,0
13,CROSStop SD,61,0
13,CROSStop SD,62,0
13,CROSStop SD,63,0
13,CROSStop SD,64,0
13,CROSStop SD,65,0
13,CROSStop SD,66,0
13,CROSStop SD,67,0
13,CROSStop SD,68,0
13,CROSStop SD,69,0
13,CROSStop SD,70,0
13,CROSStop SD,71,0
13,CROSStop SD,72,0
13,CROSStop SD,73,0
13,CROSStop SD,74,0
13,CROSStop SD,75,0
13,CROSStop SD,76,0
13,CROSStop SD,77,0
13,CROSStop SD,78,0
13,CROSStop SD,79,0
13,CROSStop SD,80,0
13,CROSStop SD,81,0
13,CROSStop SD,82,0
13,CROSStop SD,83,0
13,CROSStop SD,84,0
13,CROSStop SD,85,0
13,CROSStop SD,86,0
13,CROSStop SD,87,0
13,CROSStop SD,88,0
13,CROSStop SD,89,0
13,CROSStop SD,90,0
13,CROSStop SD,91,0
13,CROSStop SD,92,0
13,CROSStop SD,93,0
14,BTEleft SD,1,0
14,BTEleft SD,2,0
14,BTEleft SD,3,0
14,BTEleft SD,4,0
14,BTEleft SD,5,0
14,BTEleft SD,6,0
14,BTEleft SD,7,0
14,BTEleft SD,8,0
14,BTEleft SD,9,0
14,BTEleft SD,10,0
14,BTEleft SD,11,0
14,BTEleft SD,12,0
14,BTEleft SD,13,0
14,BTEleft SD,14,0
14,BTEleft SD,15,0
14,BTEleft SD,16,0
14,BTEleft SD,17,0
14,BTEleft SD,18,0
14,BTEleft SD,19,0
14,BTEleft SD,20,0
14,BTEleft SD,21,0
14,BTEleft SD,22,0
14,BTEleft SD,23,0
14,BTEleft SD,24,0
14,BTEleft SD,25,0
14,BTEleft SD,26,0
14,BTEleft SD,27,0
14,BTEleft SD,28,0
14,BTEleft SD,29,0
14,BTEleft SD,30,0
14,BTEleft SD,31,0
14,BTEleft SD,32,0
14,BTEleft SD,33,0
14,BTEleft SD,34,0
14,BTEleft SD,35,0
14,BTEleft SD,36,0
14,BTEleft SD,37,0
14,BTEleft SD,38,0
14,BTEleft SD,39,0
14,BTEleft SD,40,0
14,BTEleft SD,41,0
14,BTEleft SD,42,0
14,BTEleft SD,43,0
14,BTEleft SD,44,0
14,BTEleft SD,45,0
14,BTEleft SD,46,0
14,BTEleft SD,47,0
14,BTEleft SD,48,0
14,BTEleft SD,49,0
14,BTEleft SD,50,0
14,BTEleft SD,51,0
14,BTEleft SD,52,0
14,BTEleft SD,53,0
14,BTEleft SD,54,0
14,BTEleft SD,55,0
14,BTEleft SD,56,0
14,BTEleft SD,57,0
14,BTEleft SD,58,0
14,BTEleft SD,59,0
14,BTEleft SD,60,0
14,BTEleft SD,61,0
14,BTEleft SD,62,0
14,BTEleft SD,63,0
14,BTEleft SD,64,0
14,BTEleft SD,65,0
14,BTEleft SD,66,0
14,BTEleft SD,67,0
14,BTEleft SD,68,0
14,BTEleft SD,69,0
14,BTEleft SD,70,0
14,BTEleft SD,71,0
14,BTEleft SD,72,0
14,BTEleft SD,73,0
14,BTEleft SD,74,0
14,BTEleft SD,75,0
14,BTEleft SD,76,0
14,BTEleft SD,77,0
14,BTEleft SD,78,0
14,BTEleft SD,79,0
14,BTEleft SD,80,0
14,BTEleft SD,81,0
14,BTEleft SD,82,0
14,BTEleft SD,83,0
14,BTEleft SD,84,0
14,BTEleft SD,85,0
14,BTEleft SD,86,0
14,BTEleft SD,87,0
14,BTEleft SD,88,0
14,BTEleft SD,89,0
14,BTEleft SD,90,0
14,BTEleft SD,91,0
14,BTEleft SD,92,0
14,BTEleft SD,93,0
14,BTEleft SD,94,0
14,BTEleft SD,95,0
14,BTEleft SD,96,0
14,BTEleft SD,97,0
14,BTEleft SD,98,0
14,BTEleft SD,99,0
14,BTEleft SD,100,0
14,BTEleft SD,101,0
14,BTEleft SD,102,0
14,BTEleft SD,103,0
14,BTEleft SD,104,0
14,BTEleft SD,105,0
14,BTEleft SD,106,0
14,BTEleft SD,107,0
14,BTEleft SD,108,0
14,BTEleft SD,109,0
14,BTEleft SD,110,0
14,BTEleft SD,111,0
14,BTEleft SD,112,0
14,BTEleft SD,113,0
14,BTEleft SD,114,0
14,BTEleft SD,115,0
14,BTEleft SD,116,0
14,BTEleft SD,117,0
14,BTEleft SD,118,0
14,BTEleft SD,119,0
14,BTEleft SD,120,0
14,BTEleft SD,121,0
14,BTEleft SD,122,0
14,BTEleft SD,123,0
14,BTEleft SD,124,0
14,BTEleft SD,125,0
14,BTEleft SD,126,0
14,BTEleft SD,127,0
14,BTEleft SD,128,0
14,BTEleft SD,129,0
14,BTEleft SD,130,0
14,BTEleft SD,131,0
14,BTEleft SD,132,0
14,BTEleft SD,133,0
14,BTEleft SD,134,0
14,BTEleft SD,135,0
14,BTEleft SD,136,0
14,BTEleft SD,137,0
14,BTEleft SD,138,0
14,BTEleft SD,139,0
14,BTEleft SD,140,0
14,BTEleft SD,141,0
14,BTEleft SD,142,0
14,BTEleft SD,143,0
14,BTEleft SD,144,0
14,BTEleft SD,145,0
14,BTEleft SD,146,0
14,BTEleft SD,147,0
14,BTEleft SD,148,0
14,BTEleft SD,149,0
14,BTEleft SD,150,0
14,BTEleft SD,151,0
14,BTEleft SD,152,0
14,BTEleft SD,153,0
14,BTEleft SD,154,0
14,BTEleft SD,155,0
14,BTEleft SD,156,0
14,BTEleft SD,157,0
14,BTEleft SD,158,0
14,BTEleft SD,159,0
14,BTEleft SD,160,0
14,BTEleft SD,161,0
14,BTEleft SD,162,0
14,BTEleft SD,163,0
14,BTEleft SD,164,0
14,BTEleft SD,165,0
14,BTEleft SD,166,0
14,BTEleft SD,167,0
14,BTEleft SD,168,0
14,BTEleft SD,169,0
14,BTEleft SD,170,0
14,BTEleft SD,171,0
14,BTEleft SD,172,0
14,BTEleft SD,173,0
14,BTEleft SD,174,0
14,BTEleft SD,175,0
14,BTEleft SD,176,0
14,BTEleft SD,177,0
14,BTEleft SD,178,0
14,BTEleft SD,179,0
14,BTEleft SD,180,0
14,BTEleft SD,181,0
14,BTEleft SD,182,0
14,BTEleft SD,183,0
14,BTEleft SD,184,0
14,BTEleft SD,185,0
14,BTEleft SD,186,0
14,BTEleft SD,187,0
14,BTEleft SD,188,0
14,BTEleft SD,189,0
14,BTEleft SD,190,0
14,BTEleft SD,191,0
14,BTEleft SD,192,0
14,BTEleft SD,193,0
14,BTEleft SD,194,0
14,BTEleft SD,195,0
14,BTEleft SD,196,0
14,BTEleft SD,197,0
14,BTEleft SD,198,0
14,BTEleft SD,199,0
14,BTEleft SD,200,0
14,BTEleft SD,201,0
14,BTEleft SD,202,0
14,BTEleft SD,203,0
14,BTEleft SD,204,0
14,BTEleft SD,205,0
14,BTEleft SD,206,0
14,BTEleft SD,207,0
14,BTEleft SD,208,0
14,BTEleft SD,209,0
14,BTEleft SD,210,0
14,BTEleft SD,211,0
14,BTEleft SD,212,0
14,BTEleft SD,213,0
14,BTEleft SD,214,0
14,BTEleft SD,215,0
14,BTEleft SD,216,0
14,BTEleft SD,217,0
14,BTEleft SD,218,0
14,BTEleft SD,219,0
14,BTEleft SD,220,0
14,BTEleft SD,221,0
14,BTEleft SD,222,0
14,BTEleft SD,223,0
14,BTEleft SD,224,0
14,BTEleft SD,225,0
14,BTEleft SD,226,0
14,BTEleft SD,227,0
14,BTEleft SD,228,0
14,BTEleft SD,229,0
14,BTEleft SD,230,0
14,BTEleft SD,231,0
14,BTEleft SD,232,0
14,BTEleft SD,233,0
14,BTEleft SD,234,0
14,BTEleft SD,235,0
14,BTEleft SD,236,0
14,BTEleft SD,237,0
14,BTEleft SD,238,0
14,BTEleft SD,239,0
14,BTEleft SD,240,0
14,BTEleft SD,241,0
14,BTEleft SD,242,0
14,BTEleft SD,243,0
14,BTEleft SD,244,0
14,BTEleft SD,245,0
14,BTEleft SD,246,0
14,BTEleft SD,247,0
14,BTEleft SD,248,0
14,BTEleft SD,249,0
14,BTEleft SD,250,0
14,BTEleft SD,251,0
14,BTEleft SD,252,0
14,BTEleft SD,253,0
14,BTEleft SD,254,0
14,BTEleft SD,255,0
14,BTEleft SD,256,0
14,BTEleft SD,257,0
14,BTEleft SD,258,0
14,BTEleft SD,259,0
14,BTEleft SD,260,0
14,BTEleft SD,261,0
14,BTEleft SD,262,0
14,BTEleft SD,263,0
14,BTEleft SD,264,0
14,BTEleft SD,265,0
14,BTEleft SD,266,0
14,BTEleft SD,267,0
14,BTEleft SD,268,0
14,BTEleft SD,269,0
14,BTEleft SD,270,0
14,BTEleft SD,271,0
14,BTEleft SD,272,0
14,BTEleft SD,273,0
14,BTEleft SD,274,0
14,BTEleft SD,275,0
14,BTEleft SD,276,0
14,BTEleft SD,277,0
14,BTEleft SD,278,0
14,BTEleft SD,279,0
14,BTEleft SD,280,0
14,BTEleft SD,281,0
14,BTEleft SD,282,0
14,BTEleft SD,283,0
14,BTEleft SD,284,0
14,BTEleft SD,285,0
14,BTEleft SD,286,0
14,BTEleft SD,287,0
14,BTEleft SD,288,0
14,BTEleft SD,289,0
14,BTEleft SD,290,0
14,BTEleft SD,291,0
14,BTEleft SD,292,0
14,BTEleft SD,293,0
14,BTEleft SD,294,0
14,BTEleft SD,295,0
14,BTEleft SD,296,0
14,BTEleft SD,297,0
14,BTEleft SD,298,0
14,BTEleft SD,299,0
14,BTEleft SD,300,0
14,BTEleft SD,301,0
14,BTEleft SD,302,0
14,BTEleft SD,303,0
14,BTEleft SD,304,0
14,BTEleft SD,305,0
14,BTEleft SD,306,0
14,BTEleft SD,307,0
14,BTEleft SD,308,0
14,BTEleft SD,309,0
14,BTEleft SD,310,0
14,BTEleft SD,311,0
14,BTEleft SD,312,0
14,BTEleft SD,313,0
14,BTEleft SD,314,0
14,BTEleft SD,315,0
14,BTEleft SD,316,0
14,BTEleft SD,317,0
14,BTEleft SD,318,0
14,BTEleft SD,319,0
14,BTEleft SD,320,0
14,BTEleft SD,321,0
14,BTEleft SD,322,0
14,BTEleft SD,323,0
14,BTEleft SD,324,0
14,BTEleft SD,325,0
14,BTEleft SD,326,0
14,BTEleft SD,327,0
14,BTEleft SD,328,0
14,BTEleft SD,329,0
14,BTEleft SD,330,0
14,BTEleft SD,331,0
14,BTEleft SD,332,0
14,BTEleft SD,333,0
14,BTEleft SD,334,0
14,BTEleft SD,335,0
14,BTEleft SD,336,0
14,BTEleft SD,337,0
14,BTEleft SD,338,0
14,BTEleft SD,339,0
14,BTEleft SD,340,0
14,BTEleft SD,341,0
14,BTEleft SD,342,0
14,BTEleft SD,343,0
14,BTEleft SD,344,0
14,BTEleft SD,345,0
14,BTEleft SD,346,0
14,BTEleft SD,347,0
14,BTEleft SD,348,0
14,BTEleft SD,349,0
14,BTEleft SD,350,0
14,BTEleft SD,351,0
14,BTEleft SD,352,0
14,BTEleft SD,353,0
14,BTEleft SD,354,0
14,BTEleft SD,355,0
14,BTEleft SD,356,0
14,BTEleft SD,357,0
14,BTEleft SD,358,0
14,BTEleft SD,359,0
14,BTEleft SD,360,0
14,BTEleft SD,361,0
14,BTEleft SD,362,0
14,BTEleft SD,363,0
14,BTEleft SD,364,0
14,BTEleft SD,365,0
14,BTEleft SD,366,0
14,BTEleft SD,367,0
14,BTEleft SD,368,0
14,BTEleft SD,369,0
14,BTEleft SD,370,0
14,BTEleft SD,371,0
14,BTEleft SD,372,0
14,BTEleft SD,373,0
14,BTEleft SD,374,0
14,BTEleft SD,375,0
14,BTEleft SD,376,0
14,BTEleft SD,377,0
14,BTEleft SD,378,0
14,BTEleft SD,379,0
14,BTEleft SD,380,0
14,BTEleft SD,381,0
14,BTEleft SD,382,0
14,BTEleft SD,383,0
14,BTEleft SD,384,0
14,BTEleft SD,385,0
14,BTEleft SD,386,0
14,BTEleft SD,387,0
14,BTEleft SD,388,0
14,BTEleft SD,389,0
14,BTEleft SD,390,0
14,BTEleft SD,391,0
14,BTEleft SD,392,0
14,BTEleft SD,393,0
14,BTEleft SD,394,0
14,BTEleft SD,395,0
14,BTEleft SD,396,0
14,BTEleft SD,397,0
14,BTEleft SD,398,0
14,BTEleft SD,399,0
14,BTEleft SD,400,0
14,BTEleft SD,401,0
14,BTEleft SD,402,0
14,BTEleft SD,403,0
14,BTEleft SD,404,0
14,BTEleft SD,405,0
14,BTEleft SD,406,0
14,BTEleft SD,407,0
14,BTEleft SD,408,0
14,BTEleft SD,409,0
14,BTEleft SD,410,0
14,BTEleft SD,411,0
14,BTEleft SD,412,0
14,BTEleft SD,413,0
14,BTEleft SD,414,0
14,BTEleft SD,415,0
14,BTEleft SD,416,0
14,BTEleft SD,417,0
14,BTEleft SD,418,0
14,BTEleft SD,419,0
14,BTEleft SD,420,0
14,BTEleft SD,421,0
14,BTEleft SD,422,0
14,BTEleft SD,423,0
14,BTEleft SD,424,0
14,BTEleft SD,425,0
14,BTEleft SD,426,0
14,BTEleft SD,427,0
14,BTEleft SD,428,0
14,BTEleft SD,429,0
14,BTEleft SD,430,0
14,BTEleft SD,431,0
14,BTEleft SD,432,0
14,BTEleft SD,433,0
14,BTEleft SD,434,0
14,BTEleft SD,435,0
14,BTEleft SD,436,0
14,BTEleft SD,437,0
14,BTEleft SD,438,0
14,BTEleft SD,439,0
14,BTEleft SD,440,0
14,BTEleft SD,441,0
14,BTEleft SD,442,0
14,BTEleft SD,443,0
14,BTEleft SD,444,0
14,BTEleft SD,445,0
14,BTEleft SD,446,0
14,BTEleft SD,447,0
14,BTEleft SD,448,0
14,BTEleft SD,449,0
14,BTEleft SD,450,0
14,BTEleft SD,451,0
14,BTEleft SD,452,0
14,BTEleft SD,453,0
14,BTEleft SD,454,0
14,BTEleft SD,455,0
14,BTEleft SD,456,0
14,BTEleft SD,457,0
14,BTEleft SD,458,0
14,BTEleft SD,459,0
14,BTEleft SD,460,0
14,BTEleft SD,461,0
14,BTEleft SD,462,0
14,BTEleft SD,463,0
14,BTEleft SD,464,0
14,BTEleft SD,465,0
14,BTEleft SD,466,0
14,BTEleft SD,467,0
14,BTEleft SD,468,0
14,BTEleft SD,469,0
14,BTEleft SD,470,0
14,BTEleft SD,471,0
14,BTEleft SD,472,0
14,BTEleft SD,473,0
14,BTEleft SD,474,0
14,BTEleft SD,475,0
14,BTEleft SD,476,0
14,BTEleft SD,477,0
14,BTEleft SD,478,0
14,BTEleft SD,479,0
14,BTEleft SD,480,0
14,BTEleft SD,481,0
14,BTEleft SD,482,0
14,BTEleft SD,483,0
14,BTEleft SD,484,0
14,BTEleft SD,485,0
14,BTEleft SD,486,0
14,BTEleft SD,487,0
14,BTEleft SD,488,0
14,BTEleft SD,489,0
14,BTEleft SD,490,0
14,BTEleft SD,491,0
14,BTEleft SD,492,0
14,BTEleft SD,493,0
14,BTEleft SD,494,0
14,BTEleft SD,495,0
14,BTEleft SD,496,0
14,BTEleft SD,497,0
14,BTEleft SD,498,0
14,BTEleft SD,499,0
14,BTEleft SD,500,0
14,BTEleft SD,501,0
14,BTEleft SD,502,0
14,BTEleft SD,503,0
14,BTEleft SD,504,0
14,BTEleft SD,505,0
14,BTEleft SD,506,0
14,BTEleft SD,507,0
14,BTEleft SD,508,0
14,BTEleft SD,509,0
14,BTEleft SD,510,0
14,BTEleft SD,511,0
14,BTEleft SD,512,0
14,BTEleft SD,513,0
14,BTEleft SD,514,0
14,BTEleft SD,515,0
14,BTEleft SD,516,0
14,BTEleft SD,517,0
14,BTEleft SD,518,0
14,BTEleft SD,519,0
14,BTEleft SD,520,0
14,BTEleft SD,521,0
14,BTEleft SD,522,0
14,BTEleft SD,523,0
14,BTEleft SD,524,0
14,BTEleft SD,525,0
14,BTEleft SD,526,0
14,BTEleft SD,527,0
14,BTEleft SD,528,0
14,BTEleft SD,529,0
14,BTEleft SD,530,0
14,BTEleft SD,531,0
14,BTEleft SD,532,0
14,BTEleft SD,533,0
14,BTEleft SD,534,0
14,BTEleft SD,535,0
14,BTEleft SD,536,0
14,BTEleft SD,537,0
14,BTEleft SD,538,0
14,BTEleft SD,539,0
14,BTEleft SD,540,0
14,BTEleft SD,541,0
14,BTEleft SD,542,0
14,BTEleft SD,543,0
14,BTEleft SD,544,0
14,BTEleft SD,545,0
14,BTEleft SD,546,0
14,BTEleft SD,547,0
14,BTEleft SD,548,0
14,BTEleft SD,549,0
14,BTEleft SD,550,0
14,BTEleft SD,551,0
14,BTEleft SD,552,0
14,BTEleft SD,553,0
14,BTEleft SD,554,0
14,BTEleft SD,555,0
14,BTEleft SD,556,0
14,BTEleft SD,557,0
14,BTEleft SD,558,0
14,BTEleft SD,559,0
14,BTEleft SD,560,0
14,BTEleft SD,561,0
14,BTEleft SD,562,0
14,BTEleft SD,563,0
14,BTEleft SD,564,0
14,BTEleft SD,565,0
14,BTEleft SD,566,0
14,BTEleft SD,567,0
14,BTEleft SD,568,0
14,BTEleft SD,569,0
14,BTEleft SD,570,0
14,BTEleft SD,571,0
14,BTEleft SD,572,0
14,BTEleft SD,573,0
14,BTEleft SD,574,0
14,BTEleft SD,575,0
14,BTEleft SD,576,0
14,BTEleft SD,577,0
14,BTEleft SD,578,0
14,BTEleft SD,579,0
14,BTEleft SD,580,0
14,BTEleft SD,581,0
14,BTEleft SD,582,0
14,BTEleft SD,583,0
14,BTEleft SD,584,0
14,BTEleft SD,585,0
14,BTEleft SD,586,0
14,BTEleft SD,587,0
14,BTEleft SD,588,0
14,BTEleft SD,589,0
14,BTEleft SD,590,0
14,BTEleft SD,591,0
14,BTEleft SD,592,0
14,BTEleft SD,593,0
14,BTEleft SD,594,0
14,BTEleft SD,595,0
14,BTEleft SD,596,0
14,BTEleft SD,597,0
14,BTEleft SD,598,0
14,BTEleft SD,599,0
14,BTEleft SD,600,0
14,BTEleft SD,601,0
14,BTEleft SD,602,0
14,BTEleft SD,603,0
14,BTEleft SD,604,0
14,BTEleft SD,605,0
14,BTEleft SD,606,0
14,BTEleft SD,607,0
14,BTEleft SD,608,0
14,BTEleft SD,609,0
14,BTEleft SD,610,0
14,BTEleft SD,611,0
14,BTEleft SD,612,0
14,BTEleft SD,613,0
14,BTEleft SD,614,0
14,BTEleft SD,615,0
14,BTEleft SD,616,0
14,BTEleft SD,617,0
14,BTEleft SD,618,0
14,BTEleft SD,619,0
14,BTEleft SD,620,0
14,BTEleft SD,621,0
14,BTEleft SD,622,0
14,BTEleft SD,623,0
14,BTEleft SD,624,0
14,BTEleft SD,625,0
14,BTEleft SD,626,0
14,BTEleft SD,627,0
14,BTEleft SD,628,0
14,BTEleft SD,629,0
14,BTEleft SD,630,0
14,BTEleft SD,631,0
14,BTEleft SD,632,0
14,BTEleft SD,633,0
14,BTEleft SD,634,0
14,BTEleft SD,635,0
14,BTEleft SD,636,0
14,BTEleft SD,637,0
14,BTEleft SD,638,0
14,BTEleft SD,639,0
14,BTEleft SD,640,0
14,BTEleft SD,641,0
14,BTEleft SD,642,0
14,BTEleft SD,643,0
14,BTEleft SD,644,0
14,BTEleft SD,645,0
14,BTEleft SD,646,0
14,BTEleft SD,647,0
14,BTEleft SD,648,0
14,BTEleft SD,649,0
14,BTEleft SD,650,0
14,BTEleft SD,651,0
14,BTEleft SD,652,0
14,BTEleft SD,653,0
14,BTEleft SD,654,0
14,BTEleft SD,655,0
14,BTEleft SD,656,0
14,BTEleft SD,657,0
14,BTEleft SD,658,0
14,BTEleft SD,659,0
14,BTEleft SD,660,0
14,BTEleft SD,661,0
14,BTEleft SD,662,0
14,BTEleft SD,663,0
14,BTEleft SD,664,0
14,BTEleft SD,665,0
14,BTEleft SD,666,0
14,BTEleft SD,667,0
14,BTEleft SD,668,0
14,BTEleft SD,669,0
14,BTEleft SD,670,0
14,BTEleft SD,671,0
14,BTEleft SD,672,0
14,BTEleft SD,673,0
14,BTEleft SD,674,0
14,BTEleft SD,675,0
14,BTEleft SD,676,0
14,BTEleft SD,677,0
14,BTEleft SD,678,0
14,BTEleft SD,679,0
14,BTEleft SD,680,0
14,BTEleft SD,681,0
14,BTEleft SD,682,0
14,BTEleft SD,683,0
14,BTEleft SD,684,0
14,BTEleft SD,685,0
14,BTEleft SD,686,0
14,BTEleft SD,687,0
14,BTEleft SD,688,0
14,BTEleft SD,689,0
14,BTEleft SD,690,0
14,BTEleft SD,691,0
14,BTEleft SD,692,0
14,BTEleft SD,693,0
14,BTEleft SD,694,0
14,BTEleft SD,695,0
14,BTEleft SD,696,0
