recording,channel,epoch,second,augmentation,seizure,std,iqr,skewness,kurtosis,zero_crossings,hjorth_mobility,hjorth_complexity,approx_entropy,petrosian_fd,delta,theta,alpha,beta
3,BTEright SD,49,14,original,0,11.100056214635332,12.108735384413848,-0.1428260595129155,0.7769904725187256,61,0.764376867550073,1.6642687005031915,1.003685472664067,1.0296992290648215,0.15717261776739583,0.06246289217700609,0.08183225741394358,0.2751340493603988
3,BTEright SD,49,15,original,0,10.18899718504507,11.61774553840366,-0.2590205400098949,1.463073752899522,75,0.8070532391107311,1.5685615079250266,1.037175349494313,1.0299537266887975,0.12117639165471535,0.06219099956444677,0.031238342243791267,0.29678151449947177
3,BTEright SD,49,16,original,0,9.201950169668034,11.338871022059527,0.5200230306264014,0.7951916661194578,74,0.8856626588219279,1.4570194191896189,1.0567532345337467,1.0291895939833593,0.09899173126515877,0.04805334614947306,0.10128109542310772,0.36153771648237976
3,BTEright SD,49,17,original,0,9.965142813975998,13.803141838701473,0.1403513829648408,-0.32251536931399594,62,0.7838658270057233,1.6242663885148483,1.0440840526177206,1.0291895939833593,0.16627760954103757,0.07621316105141128,0.21455702565615503,0.2426352081004796
3,BTEright SD,49,18,original,0,8.645865749562386,11.59452922550079,-0.18739208265159177,-0.027701224150305848,81,0.9673383487593118,1.395296144462491,1.0197820116691014,1.0339971016585785,0.09506998494160358,0.07640460133058201,0.18889051941675158,0.177885662549874
3,BTEright SD,49,19,original,0,10.397284673797667,13.960289886401968,0.012837078963152155,0.19494561630619778,65,0.80948233306388,1.5661988341607145,0.9509506920363755,1.0279117507277797,0.1639163613855066,0.13289244923463261,0.13903343589824563,0.27069890484412923
3,BTEright SD,49,20,original,0,9.145968695851561,12.761441074694158,-0.3130944509884477,-0.032709473521669086,55,0.6953234186880191,1.8854694962492011,1.031031205330628,1.0307159457969917,0.2898921148753693,0.15088336366827254,0.1015533384971327,0.23635557593038478
3,BTEright SD,49,21,original,0,6.81925430431615,9.654793911991623,0.19126653477848,-0.18469653814494746,82,0.8699629410006203,1.4851144107978569,1.0718235980306368,1.0302080116920547,0.1229338015650885,0.1014261911935463,0.06103836798541033,0.21514259249004591
3,BTEright SD,49,22,original,0,8.446203126005477,10.33385477168368,-0.2197945862475593,-0.13241189791695662,58,0.6822200394248555,1.8814494372027017,1.0888232316435738,1.0291895939833593,0.3081919520015825,0.06675851536990932,0.09481902657073163,0.09167109151249887
3,BTEright SD,49,23,original,0,9.345279750247977,11.253380999302019,0.20866884111660086,0.7057871264065088,54,0.7309670172149405,1.6779267653281589,1.021119957976829,1.0276555342593598,0.20642476505448729,0.017287372243506606,0.10939598889956757,0.33873576657032645
3,BTEright SD,49,24,original,0,8.729760476850169,12.158748215197319,0.19452513559721363,0.03346717854449288,67,0.7750358981660596,1.678222316399299,1.1060009854294526,1.0279117507277797,0.08741175041483217,0.0971811374645109,0.23493194159168662,0.3437569108676757
3,BTEright SD,49,25,original,0,9.155337753081323,13.564569066085767,0.07751352701556594,-0.543303431644333,73,0.882657831141055,1.549709731640584,1.0470977314154588,1.0352498040765232,0.09945707911588035,0.03244779696740717,0.165264007802884,0.42711345531188977
3,BTEright SD,49,26,original,0,17.430156253519314,21.296897927025757,-0.08075903157149511,0.45535270296868013,52,0.6170036221072248,1.8152548955299188,0.9795802302284202,1.024822710408547,0.10974804134531209,0.08476997373520402,0.2960702328491643,0.3495218326081848
3,BTEright SD,49,27,original,0,16.541484382801624,17.94332684494675,0.34325611537077716,1.9305737551618556,52,0.6466752407116235,1.727888224533082,0.9345549862581826,1.0284235343372452,0.173337216610076,0.09221984306217021,0.1448482405330456,0.42595492504371174
3,BTEright SD,49,28,original,0,17.91178064227965,23.70270889042883,-0.24414006186118045,0.06170531738882312,48,0.5141022444427965,2.218822148761988,0.9830866649298171,1.0284235343372452,0.5857254875856768,0.029919492381156206,0.07336466232784059,0.07536327084570772
3,BTEright SD,49,29,original,0,17.740253312646477,27.07143643046627,-0.1524496640293564,-0.7455274245449894,33,0.5589463679386101,2.3331804785495773,1.0444072062902316,1.0302080116920547,0.40316639995229425,0.020715816877876075,0.06770675708670992,0.2239469262591171
3,BTEright SD,49,30,original,0,8.783907540816465,11.9343678905662,-0.07383382730469538,0.036260501907768194,81,0.8954845062093343,1.470135496053175,1.0968461185865515,1.0304620845651844,0.05679224911038563,0.03139036222238162,0.14674449037107587,0.287101004633081
3,BTEright SD,49,31,original,0,7.706552463722892,10.66693794686475,0.10560330080072453,0.06103883269898924,82,0.9306083465258522,1.3975896975787736,1.0399490717981408,1.028679102486857,0.16349683666683174,0.03873579085837441,0.091872009824984,0.1792090445666409
3,BTEright SD,49,32,original,0,34.89426583510603,34.38827250490471,0.47712826995592905,1.4664423124803507,45,0.5081390054525262,2.1804817292544456,0.8776046667325441,1.0268855801087005,0.30031144874481425,0.09187782842222808,0.25252358387305585,0.37327584451103574
3,BTEright SD,49,33,original,0,28.74582285612571,33.214305868845635,0.20358825824208476,1.0559792188246542,65,0.7313202065864364,1.5990095585589037,0.9951744083595098,1.0302080116920547,0.02986556943246655,0.07951257507591035,0.043806193048023995,0.47677167153473365
3,BTEright SD,49,34,original,0,19.41229023069869,25.039792320197378,0.37245898323378485,0.7234642790781627,57,0.7586724140062842,1.5633162170330064,0.9784506917487654,1.028679102486857,0.0681072960706383,0.04302141009047769,0.1487892796664023,0.4728655011201461
3,BTEright SD,49,35,original,0,11.698605593446379,13.374815089736169,0.48999941679524756,0.8279477920330232,75,0.7919592397027236,1.6205062300308712,1.0192429808341585,1.0317292840250487,0.05715960941134937,0.08143349458217772,0.12757986442593372,0.43049041650528524
3,BTEright SD,49,36,original,0,10.590786119018807,12.72640492032534,-0.31054798945731604,0.2564113424115688,60,0.7206318417344321,1.816279361731357,1.0884569971910278,1.0304620845651844,0.3481507473137534,0.0909463582746606,0.06296526158608867,0.18801996219598577
3,BTEright SD,49,37,original,0,8.337095869803582,10.196276815155535,-0.3269149465074646,0.7302630642565275,70,0.8708382485177689,1.5019160926332202,1.0177751027477573,1.0312230352829772,0.037262181901904966,0.05904300472809829,0.13372425167625612,0.34927491824074147
3,BTEright SD,49,38,original,0,9.854040799263963,11.756206756078779,0.5344311543566043,0.3627578713566093,65,0.781635702091011,1.6707175019223697,1.0462100964147476,1.031982094320395,0.16577393365419957,0.03735586771247264,0.1356198223705142,0.23116016144051815
3,BTEright SD,49,39,original,0,10.593496338677081,14.56867868277325,0.441941163012033,-0.015295779333925452,61,0.7226862423833232,1.6857438695684235,1.0044623683341012,1.028679102486857,0.24769187569591808,0.05173857815106396,0.14741925868292455,0.26572446068720496
3,BTEright SD,49,40,original,0,25.882139223034024,23.55291532479438,0.3656417108464955,1.0530462329285557,50,0.535103959505328,2.147419194287926,0.8969610243150283,1.0276555342593598,0.30719422256591633,0.05893117078932456,0.26083804631444396,0.32869418837622544
3,BTEright SD,49,41,original,0,21.089125756335765,26.865973184136266,0.15065875392710829,-0.038091706743966114,52,0.6776658397576052,1.7627498712599172,0.9707909782258151,1.028167750585337,0.08472350047773283,0.007064475020507646,0.2569828953219737,0.3522670866515394
3,BTEright SD,49,42,original,0,12.376470874419917,14.625794587473337,0.1104714385699889,0.20943615286048178,69,0.8424912912645702,1.6487317162083321,1.0197439364680845,1.0337459480798068,0.3385099072991422,0.13493877322659575,0.13280170622943027,0.1551186993493049
3,BTEright SD,49,43,original,0,13.499934078194475,17.155890259055884,-0.23149116681859738,0.4086467257840791,79,0.9474277237485128,1.5103128218087007,1.034780633700339,1.0334945890555407,0.040849453399506,0.047595907407909976,0.14506304305265086,0.30008609753072574
3,BTEright SD,49,44,original,0,13.990247848207927,19.555458662242167,0.19662420644229905,-0.06064347466544184,60,0.7448532342951846,1.6346063147624643,1.0260901361419759,1.0302080116920547,0.05776136482208953,0.0832930367785297,0.1302326088055577,0.37178266781300723
3,BTEright SD,49,45,original,0,14.747687274155792,18.012923127038917,-0.08424149900024261,0.8466332186964722,61,0.7410491275921558,1.686760762874363,1.0238352725937334,1.0296992290648215,0.07392522142720236,0.052740057913660675,0.2508876580459711,0.2697586425839268
3,BTEright SD,49,46,original,0,16.67394283866036,21.073649823154213,0.2421801848791972,0.0022051236410147723,58,0.725253859804439,1.8762085183283137,1.0162827849798295,1.0307159457969917,0.39891659201059043,0.0740341202702843,0.1404055343148912,0.2612247470006055
3,BTEright SD,49,47,original,0,11.272171305579267,14.545183319136942,-0.1173748596098421,0.1594778857117416,76,0.8782422977979804,1.4927859767489682,0.9978026458647573,1.0322346958702175,0.02615632017572522,0.06040702771267776,0.25550452108629335,0.2995070901843794
3,BTEright SD,49,48,original,0,9.144316589631563,11.910417342233771,-0.18555904309440516,0.6992915418257124,73,0.9571666463397126,1.4223193013959445,1.024545435372712,1.031982094320395,0.09177159859365559,0.06746890347798806,0.08259222418722305,0.29542623937704793
3,BTEright SD,49,49,original,0,11.245531076156043,11.815555080791835,-0.7416705620180223,2.1842122277484313,64,0.851522198674798,1.5695850484447076,1.0156002863146347,1.0294445183277396,0.16649799488368558,0.04210730780911538,0.11029514842148588,0.25308612308824513
3,BTEright SD,49,50,original,0,12.76925641916232,17.32140424396119,0.18075760623494289,0.2714326198909851,65,0.8347280314085624,1.5525301437494705,1.0670168066433412,1.0304620845651844,0.14239421827834792,0.05427527401957867,0.11072856635726082,0.27063687041974344
3,BTEright SD,49,51,original,0,15.576029521944337,17.541971068899738,-0.18985234489308764,0.801423356038542,80,1.0412390268361547,1.3653154403352905,1.001282330850369,1.0309695958745033,0.16961052580863334,0.058726738969853885,0.036085833574392115,0.19332664890378534
3,BTEright SD,49,52,original,0,26.405605922346226,25.41529569595066,-1.2737554275295944,6.017839836279821,96,1.15126603913945,1.2364864508071922,1.0013370855923172,1.0322346958702175,0.04832059957379037,0.03131027693346781,0.03409340552177989,0.13569440245827813
3,BTEright SD,49,53,original,0,24.156244529137457,29.963052549809646,-0.09601525830575106,0.2800468524346207,90,1.153999097293541,1.2475717290040815,0.9661251541003351,1.0349996707878277,0.05877054006984554,0.023548642406978928,0.028729130099049805,0.17274282314423642
3,BTEright SD,49,54,original,0,18.903965094937487,26.230262692718327,-0.03644073738647424,0.05717030816627222,80,1.0041705388396214,1.3689120501270722,1.0083538105369518,1.0332430241194162,0.2662919718260656,0.06015840574238257,0.050669172632939824,0.14182310962732061
3,BTEright SD,49,55,original,0,21.61682111313353,24.1875991135769,-0.3461495254730989,1.517911153280071,66,0.7241069155026538,1.942655303654169,0.965162578064994,1.0347493343606127,0.3515992537256598,0.047620087992506964,0.09601463037307016,0.18808846012139702
3,BTEright SD,49,56,original,0,23.184093551654573,26.432785250910165,-0.4571079525193102,2.405197445952596,58,0.8110604801486482,1.6446219142575271,0.9470347197123838,1.0314762645059103,0.3241588911408157,0.0848901204653708,0.08435119342624708,0.26264054789765995
3,BTEright SD,49,57,original,0,16.047589642001522,17.89104326339543,-0.5416470168092236,1.5201211154428007,65,0.841163739115691,1.621164588581294,0.9901276821377287,1.0314762645059103,0.4527053777126643,0.03960389576442011,0.05819837026999742,0.16538564318793253
3,BTEright SD,49,58,original,0,28.078497024542873,37.4580263195035,-0.28274106650672026,0.4030990772710972,64,0.8318432130616701,1.6408210250575517,0.9992728881218662,1.0314762645059103,0.5840575425037109,0.04142750398712828,0.028341746310019234,0.07515476045270003
3,BTEright SD,49,1,ft_surrogate,0,15.819559526994857,22.942959505784522,-0.03157693163131643,-0.5733152578837712,67,0.8472219543863023,1.534006921216459,1.0434169502181616,1.0312230352829772,0.13149303688665454,0.050211864110086775,0.2800555227480731,0.30642119064644563
3,BTEright SD,49,2,ft_surrogate,0,15.521387187140254,23.15590839913275,0.1585205879743148,-0.20609102942608892,69,0.81505399613754,1.5428878846177367,1.0486466263975665,1.0302080116920547,0.15330326546619283,0.0466092770293618,0.11691037381048776,0.3420377179109088
3,BTEright SD,49,3,ft_surrogate,0,14.563271874753466,19.55177809258846,-0.008184902097169376,-0.14534349489212728,77,0.8295560127988644,1.5822759834205107,1.0409565380756085,1.0317292840250487,0.11348518551241711,0.130268572506535,0.15054545646551412,0.25473534752140053
3,BTEright SD,49,4,ft_surrogate,0,15.158285894310186,21.118565889905547,-0.18998881105760626,-0.11276198003302795,65,0.7242156631494339,1.8287510949548906,1.1052577217597666,1.0312230352829772,0.21727562779832693,0.11028543771082053,0.11904525173126529,0.3236232913625485
3,BTEright SD,49,5,ft_surrogate,0,15.347009389804448,19.107883184401075,-0.5025271697613067,1.3478386042828063,80,0.7855802738640977,1.6625317933698116,1.157594601970513,1.0304620845651844,0.13563564224359348,0.05657796605557128,0.10894822866806304,0.3293492294159688
3,BTEright SD,49,6,ft_surrogate,0,15.851384680386522,20.08837967070595,0.018793412112787282,-0.18349469161733234,58,0.7368766033335208,1.7819203159713295,1.0399397222836768,1.0299537266887975,0.20876320880019272,0.09302767914603573,0.09262380770606934,0.32852266155673626
3,BTEright SD,49,7,ft_surrogate,0,17.712918759907947,22.865822394659148,-0.07630141046067355,0.028612946743431955,58,0.7270957327547107,1.8011539359588968,1.087864104145157,1.0299537266887975,0.4794505172399145,0.03423427186248934,0.05485612148709858,0.15682230461698335
3,BTEright SD,49,8,ft_surrogate,0,14.195136535799344,18.92529870816518,-0.15983482150768416,-0.0929561044470395,63,0.7997729347861566,1.689794888063767,1.106054200429075,1.0324870891510591,0.2213072041936867,0.16948772539027274,0.1611525376392432,0.1626126086163554
3,BTEright SD,49,9,ft_surrogate,0,14.675502925040474,18.684795691168304,0.1151241389979903,-0.07794276322433946,60,0.8171777407323967,1.6092456605921548,1.0178923559589483,1.0312230352829772,0.2002620267344074,0.09947455761268778,0.0963755503407364,0.19129257797515026
3,BTEright SD,49,10,ft_surrogate,0,13.081040100611643,16.3809863197992,-0.22462526442547393,-0.0050802324108327745,78,0.8439091278339297,1.5456728705685236,1.0821120126690156,1.0312230352829772,0.038324149935288,0.10002416602784617,0.16025623955512744,0.3625300736828843
3,BTEright SD,49,11,ft_surrogate,0,15.212311829421276,21.908545270118466,-0.07735408004957428,-0.44487329838355105,66,0.7774258089153223,1.6960157085741279,1.0552560918932636,1.0302080116920547,0.18338225203812214,0.04510333074244542,0.14417820420702882,0.26570520175872536
3,BTEright SD,49,12,ft_surrogate,0,15.273975509226387,21.557365474953563,0.0656865805702814,-0.2723423606871762,66,0.8249633663753841,1.6168979974545492,1.0675154127586017,1.0317292840250487,0.1904929676098093,0.03775206749462771,0.11339045021197394,0.3605601227376149
3,BTEright SD,49,13,ft_surrogate,0,13.56692106666043,20.554118847936834,0.018690532813587155,-0.7774753805761287,75,0.9219593266968661,1.4870071952187847,0.9933787190478203,1.0324870891510591,0.08139734287877363,0.1579443855769576,0.13631360722141816,0.14591431540315838
3,BTEright SD,49,14,ft_surrogate,0,15.624765496451257,20.41738868510613,-0.30939549630333163,-0.2121142058304235,65,0.7743700853787233,1.695380183791354,1.0662570127318576,1.0304620845651844,0.2713078631335393,0.056340754035007934,0.17453374634645138,0.34756965360441294
3,BTEright SD,49,15,ft_surrogate,0,15.499555366914022,19.98233479169068,0.11641450218952402,-0.23319568317788741,65,0.8072970015120405,1.61173202562451,1.0033786761929555,1.031982094320395,0.11604944459793237,0.07189962137733708,0.13778581259475361,0.3605238396627972
3,BTEright SD,49,16,ft_surrogate,0,18.085008759159116,21.38701281386179,0.2383997555369428,0.3180337035815337,48,0.6777133955315783,1.866150260746223,1.03450728683331,1.0314762645059103,0.49914077411916197,0.01930690225755118,0.05223933742067324,0.1657566963561156
3,BTEright SD,49,17,ft_surrogate,0,13.87284757271712,18.49728097377393,-0.23906473049783877,0.39557802043613544,74,0.8135485250197007,1.6415740998487796,1.005659582908617,1.0317292840250487,0.288378626628079,0.06736551809801572,0.13117521078817404,0.29421296954230525
3,BTEright SD,49,18,ft_surrogate,0,14.870216296730119,20.33995941677744,-0.03240978771192192,-0.16936497531529415,75,0.8131915864727822,1.5771108714612885,0.9715404079535608,1.0299537266887975,0.11509561936136588,0.02932251966420374,0.19611988582169493,0.20508376910615203
3,BTEright SD,49,19,ft_surrogate,0,16.33241034490358,23.342078828971303,-0.021159557027283716,-0.4806802618521111,60,0.7530971554359758,1.6667540353164632,1.0589273805729746,1.0276555342593598,0.20872796056882828,0.08503085168582081,0.09504752831192644,0.33100378660957736
3,BTEright SD,49,20,ft_surrogate,0,14.03216119985992,19.015188868799704,-0.2796697284274099,-0.24853738678160475,60,0.7898766827035932,1.6765861789171002,1.0267428944794341,1.0273991006729957,0.14677943424397774,0.06465131802390453,0.11482077027335924,0.2958906465234702
3,BTEright SD,49,21,ft_surrogate,0,17.079720944522812,22.717775086152724,-0.047946147240490324,-0.3284520218602611,59,0.7475421038210847,1.677902639594771,1.0318893759623418,1.0271424494597257,0.24413498662642286,0.027935594526198388,0.1318774877879248,0.22643932844388898
3,BTEright SD,49,22,ft_surrogate,0,14.599044722659999,19.512331861311132,-0.35048809274547527,0.08071968229757776,63,0.8066170584957287,1.6666986954188603,1.0694078876586284,1.031982094320395,0.26632113722248263,0.056804394126374405,0.08057234436047576,0.24543665210729249
3,BTEright SD,49,23,ft_surrogate,0,16.244527872576747,19.719999780552687,0.25078019296029613,0.41382878892410213,63,0.7336316271038713,1.7549107554706844,1.0285211694721719,1.0296992290648215,0.36546548823310515,0.021339574616821996,0.10453258646773683,0.21626138826494176
3,BTEright SD,49,24,ft_surrogate,0,16.15604124980711,22.64739061951297,0.17098437170524575,-0.2389901841358344,69,0.8310490936946919,1.560895815232534,1.0635874624202675,1.0291895939833593,0.17056457666225844,0.042834724702936124,0.08875641848702621,0.3982733784304486
3,BTEright SD,49,25,ft_surrogate,0,16.465368447080184,24.776439647048853,-0.1097411024682549,-0.30196556503987804,62,0.7612153818192845,1.6784168045828103,1.0499078368034835,1.0314762645059103,0.2248181068302288,0.02481387298595332,0.3040648886347155,0.23562763711031423
3,BTEright SD,49,26,ft_surrogate,0,15.540846287155317,22.863634089210386,-0.15755635001915191,-0.15949020065161612,49,0.7035563525959815,1.8955829279024337,1.052064418263568,1.0307159457969917,0.4695120878455364,0.044529630799458216,0.07789597193417674,0.21259371654308307
3,BTEright SD,49,27,ft_surrogate,0,13.806676482856059,22.315872515150716,-0.030046638060970698,-0.31347403737923374,70,0.8937277461119533,1.5449213798174704,1.0205895322537817,1.031982094320395,0.04891417712591443,0.06359096720548925,0.1708231071943128,0.3453802928684293
3,BTEright SD,49,28,ft_surrogate,0,16.289231985946746,21.999558303860944,-0.15180857037540174,0.35645216731148066,58,0.7495417925467098,1.7297869634868737,1.0335975858230908,1.0296992290648215,0.1391460932418301,0.09220897510961441,0.22415848517267978,0.3648319529234554
3,BTEright SD,49,29,ft_surrogate,0,14.854053867547954,20.49734908569904,-0.04936237766239619,-0.25035161597252165,59,0.7896070621282832,1.7149985266812804,1.0716432426169824,1.0322346958702175,0.13196882335723423,0.08723175827630239,0.3493008382149632,0.17772819702436882
3,BTEright SD,49,30,ft_surrogate,0,16.32937576432858,24.665584941324404,-0.19005855145470085,-0.3854856280996124,57,0.71388420325276,1.8504435947048261,1.1083082158370958,1.0296992290648215,0.2751621056995643,0.060999719156296,0.0883839438436708,0.27584492867761295
3,BTEright SD,49,31,ft_surrogate,0,16.432824445432093,23.13274851711264,-0.2843813240428599,0.016542482082427146,65,0.7660728117497517,1.6492082403724844,0.9847395221444488,1.0309695958745033,0.28519734628381876,0.12762646710494296,0.0417410885722933,0.20107068084603227
3,BTEright SD,49,32,ft_surrogate,0,15.789186838028511,23.25729572812474,0.24361923977811545,-0.12392491336672462,54,0.7373693885576784,1.6513429385707628,1.0250798455674204,1.0284235343372452,0.35913148364490094,0.04756395122538197,0.07138051934865616,0.23028697431376688
3,BTEright SD,49,33,ft_surrogate,0,15.059562696908099,20.889632055972122,0.03540515250433781,-0.26228990114780837,80,0.86436966381713,1.5148340928056363,1.0421018408260805,1.0302080116920547,0.03984631689820753,0.0749634073181139,0.09072890861616272,0.23944806215185552
3,BTEright SD,49,34,ft_surrogate,0,14.099603013829483,18.060769610291146,-0.0551421255668885,0.34700968039746183,74,0.8900694967204207,1.463442916018408,1.0251367119765336,1.0314762645059103,0.03383805820939463,0.09951150585478066,0.09685057214160817,0.4034548925221889
3,BTEright SD,49,35,ft_surrogate,0,14.542367522785836,21.79063831622763,0.26787353633339755,-0.06742830338593508,61,0.8325453123077285,1.5408764599939901,1.0740198200692603,1.0296992290648215,0.15871636589652102,0.03300311327229972,0.17931846622529668,0.21319853715073114
3,BTEright SD,49,36,ft_surrogate,0,13.734865868183698,17.806036106889618,0.18978974022662273,0.47991134920741585,68,0.8003703388401449,1.546556616810171,1.0306386117124253,1.0289344555356745,0.03742117508585726,0.08411692027026654,0.11686863400870832,0.343544792737379
3,BTEright SD,49,37,ft_surrogate,0,14.488441460579786,19.36280910595096,-0.2466657099478326,-0.05710702631399167,74,0.8378525545224998,1.5460048563618838,1.051111108439243,1.0309695958745033,0.03678276954654212,0.07273863776961177,0.07368572122211212,0.4189999035683422
3,BTEright SD,49,38,ft_surrogate,0,15.428249987026117,21.485095491125207,0.18914484910968318,0.18941454345670605,61,0.7230269106033816,1.7587280026012855,1.025247493160101,1.0307159457969917,0.28286762629051704,0.033467763647719674,0.07290898076521088,0.265749109659196
3,BTEright SD,49,39,ft_surrogate,0,16.819835604586896,24.60203306580967,0.11741950365953376,-0.32345487632529,64,0.7715477984583323,1.6922716540339988,1.037264654253292,1.0302080116920547,0.24342687198489302,0.06781060963311025,0.12464880732944153,0.27445666237708993
3,BTEright SD,49,40,ft_surrogate,0,15.617223126430561,19.79475625531944,-0.15489848018383912,0.15773887133165188,66,0.7843478489517964,1.6935212607216634,1.073752064265916,1.0312230352829772,0.1552945298692722,0.04915531315945985,0.17224989471625352,0.4605380221282104
3,BTEright SD,49,41,ft_surrogate,0,13.919191990887715,18.914433603509682,-0.09524875395087798,0.03888901647812171,71,0.9214273222714386,1.497353803250987,1.0264196917076207,1.0322346958702175,0.09674311728889462,0.02842685806130755,0.11628424474007668,0.24595601862914032
3,BTEright SD,49,42,ft_surrogate,0,15.050102675895866,20.994646536444826,0.040188342552428945,-0.4566226572308887,65,0.7741756275187126,1.7325746396734667,1.0495118941871544,1.0312230352829772,0.39748772474717936,0.03408302726446778,0.1343872407368379,0.19005637746461143
3,BTEright SD,49,43,ft_surrogate,0,15.502970401639084,21.65175135281231,-0.023595765389906976,0.4215759849740235,59,0.7933395405520145,1.7247619911059895,1.051727610403682,1.0334945890555407,0.28566944513783243,0.04338964610488792,0.04426409114430439,0.2643926962588274
3,BTEright SD,49,44,ft_surrogate,0,13.625399107607693,15.718696511548615,-0.5107103521861261,0.08807023873954689,77,0.8056289575734498,1.7033474915228264,1.0627768910444226,1.0322346958702175,0.28337024105681885,0.05202318946266743,0.052653551104811416,0.24209187353333725
3,BTEright SD,49,45,ft_surrogate,0,16.439147996708606,22.540315365159273,-0.047400012717421176,0.15649496267497032,56,0.7033042712545735,1.8927354569363164,1.0492952983468609,1.0322346958702175,0.2783405881687123,0.05728796605653607,0.03675204524030152,0.2854461804310586
3,BTEright SD,49,46,ft_surrogate,0,16.28457400040182,21.65366240383497,0.008725362195765403,-0.1715469759140551,66,0.7794811096131077,1.7095053518907717,0.9888842291411066,1.0307159457969917,0.15014096725156065,0.08401273221594732,0.25187808212181223,0.3489542449238556
3,BTEright SD,49,47,ft_surrogate,0,14.879436969334487,21.090888327365352,0.17667681178220618,-0.3742986305016034,55,0.7245602598284153,1.817635137702686,1.0939557631019738,1.0299537266887975,0.17685487364469657,0.05867375413824725,0.22447964594995926,0.39530446579514117
3,BTEright SD,49,48,ft_surrogate,0,14.372993873061825,16.975463734633077,-0.06272574195790005,0.5281186526777879,80,0.8522885415333308,1.594228095918553,1.0495247294182715,1.0307159457969917,0.08824425873939834,0.09907420457963854,0.10904859586207746,0.3015684159057063
3,BTEright SD,49,49,ft_surrogate,0,14.242665041069085,21.524699758145445,0.02044337340649894,-0.5448492910235601,65,0.7682223805046837,1.7434292630897963,1.0301576960028171,1.0304620845651844,0.177027509729008,0.18220291162457508,0.1520706245001444,0.2513103360866146
3,BTEright SD,49,50,ft_surrogate,0,15.727295407130793,19.952344681611415,0.0918621593285351,-0.4770721331719914,66,0.8143251856516273,1.635621377839073,1.0902808051403374,1.0314762645059103,0.2718120412081757,0.08334718089124261,0.08714365939958607,0.2705189086794617
3,BTEright SD,49,51,ft_surrogate,0,14.429971029414657,19.12456422800569,0.02346842630465899,-0.21897818310425388,63,0.7545548711656178,1.6804278702534716,1.0416336716616232,1.0294445183277396,0.09916463885118128,0.03012786402352504,0.20909752776975046,0.5017883058105101
3,BTEright SD,49,52,ft_surrogate,0,15.797172896778555,21.638483729709556,0.03279872579241328,-0.3394201629560962,67,0.7882553712247953,1.669330994186664,1.0262286652289845,1.032991252803392,0.32527401648105597,0.037578440003957284,0.06679930441631185,0.19273318883562443
3,BTEright SD,49,53,ft_surrogate,0,14.106677339032386,19.911892296176642,0.0977879747287616,0.02013118104429301,66,0.8021723935389551,1.6201294521460672,1.0458421792555317,1.0307159457969917,0.3512832353777826,0.02399101554817323,0.08394784129938179,0.221143633067668
3,BTEright SD,49,54,ft_surrogate,0,14.831958226584693,21.50665192745772,0.25378329406049766,-0.0309325790701096,68,0.8076091987513805,1.6348607343246635,1.0620340811368232,1.0296992290648215,0.2548518733695628,0.041576118731198576,0.06560768889157977,0.2709075976678737
3,BTEright SD,49,55,ft_surrogate,0,18.74238634417451,26.979427276164387,-0.235564377600515,-0.10976910083387459,47,0.6539376672335498,2.065592997576808,1.0258601077749927,1.0296992290648215,0.5660239050066572,0.03769067600035924,0.03391304949093001,0.14170150029939024
3,BTEright SD,49,56,ft_surrogate,0,15.350456694238078,18.616219650904114,-0.11420080804604103,0.4909035288602541,60,0.7354112327973296,1.751032134076882,1.0099142474503848,1.028167750585337,0.10568919070621334,0.20728254439701013,0.14584494172751,0.21340158757727395
3,BTEright SD,49,57,ft_surrogate,0,15.21197404216968,22.363267886263284,-0.028874316905044186,-0.09730628726598711,68,0.8368983593760962,1.5881060208318636,1.0550400317378203,1.0309695958745033,0.08783620248214617,0.09862339814322187,0.23433284424667858,0.31624551903748993
3,BTEright SD,49,58,ft_surrogate,0,16.79055487089187,23.168324408535128,-0.1955484345178147,0.14116196230567102,69,0.7443577789468516,1.7018694510500545,1.0556005809966118,1.0289344555356745,0.21117659453271262,0.09466935193171379,0.12918668415880802,0.27657945377943416
3,BTEright SD,50,1,original,0,21.378021626233163,25.343074233413848,-0.23980000899298312,0.5022045186147719,80,1.0840303062035666,1.2776776881751706,0.8719800196416827,1.0317292840250487,0.038135321056874255,0.021431311083673226,0.05430728262710271,0.2106782299922453
3,BTEright SD,50,2,original,0,21.41952055524043,23.47024931922126,-1.1463194990515149,6.668038631736994,87,1.0818697252186076,1.2758205863335588,1.0701601762225312,1.0322346958702175,0.027241203545556234,0.028904840128236933,0.024200052800567202,0.2953358658463029
3,BTEright SD,50,3,original,0,23.261284491091587,27.201928493064933,-0.18217944098293445,1.2088031139416069,104,1.1943795209466244,1.240866854809014,1.0022894523439065,1.0342480502565534,0.0694523205718214,0.014413237076403915,0.017473015485588824,0.14484172742293336
3,BTEright SD,50,4,original,0,20.601592790108054,24.892948760557935,0.5354870901401783,1.4271662121089692,107,1.1364995841587924,1.2640543068073524,0.9909526787761695,1.0337459480798068,0.16511628723317617,0.09389122564664751,0.0337589905381372,0.13779606691469365
3,BTEright SD,50,5,original,0,21.20999824131994,26.064523187535407,-0.5013293808928581,0.6872910589218351,81,1.0561816893883986,1.3542236835007997,1.0509719219082303,1.0367463633498288,0.03832084772376856,0.017823707806126327,0.04454089503706852,0.34774164490517395
